Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
537846,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-08 15:25:00,2.95,15347,United Kingdom,17.700000000000003
537895,22188,BLACK HEART CARD HOLDER,36,2010-12-09 10:30:00,3.39,14299,United Kingdom,122.04
537955,21624,VINTAGE UNION JACK DOORSTOP,2,2010-12-09 11:28:00,5.95,16782,United Kingdom,11.9
538073,22553,PLASTERS IN TIN SKULLS,2,2010-12-09 14:10:00,1.65,17816,United Kingdom,3.3
538097,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2010-12-09 14:56:00,9.95,15192,United Kingdom,39.8
538156,22147,FELTCRAFT BUTTERFLY HEARTS,6,2010-12-09 16:53:00,1.45,15555,United Kingdom,8.7
538346,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2010-12-10 14:53:00,0.42,17865,United Kingdom,10.08
538353,90200D,PINK SWEETHEART BRACELET,3,2010-12-10 15:31:00,4.25,13798,United Kingdom,12.75
538354,22960,JAM MAKING SET WITH JARS,12,2010-12-10 15:45:00,3.75,16873,United Kingdom,45.0
538361,10135,COLOURING PENCILS BROWN TUBE,1,2010-12-10 16:36:00,1.25,17757,United Kingdom,1.25
538371,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2010-12-12 11:07:00,2.95,15570,United Kingdom,5.9
538449,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2010-12-12 12:24:00,9.95,17085,United Kingdom,9.95
538523,22475,SKULL DESIGN TV DINNER TRAY,6,2010-12-13 09:29:00,4.95,13198,United Kingdom,29.700000000000003
538525,22120,WELCOME  WOODEN BLOCK LETTERS,6,2010-12-13 09:39:00,9.95,12540,Spain,59.699999999999996
538528,21875,KINGS CHOICE MUG,12,2010-12-13 09:57:00,1.25,15689,United Kingdom,15.0
538652,20676,RED RETROSPOT BOWL,6,2010-12-13 15:12:00,1.25,17890,United Kingdom,7.5
538660,22113,GREY HEART HOT WATER BOTTLE,18,2010-12-13 15:37:00,3.75,15808,United Kingdom,67.5
538715,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-14 11:03:00,4.95,14907,United Kingdom,29.700000000000003
538849,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2010-12-14 13:31:00,2.95,14415,United Kingdom,5.9
538849,84881,BLUE WIRE SPIRAL CANDLE HOLDER,2,2010-12-14 13:31:00,6.35,14415,United Kingdom,12.7
538853,84378,SET OF 3 HEART COOKIE CUTTERS,2,2010-12-14 13:35:00,1.25,16805,United Kingdom,2.5
538895,85180A,RED HEARTS LIGHT CHAIN ,12,2010-12-15 09:07:00,1.25,14401,United Kingdom,15.0
538917,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,4,2010-12-15 10:57:00,1.65,17449,United Kingdom,6.6
538991,22906,12 MESSAGE CARDS WITH ENVELOPES,60,2010-12-15 11:53:00,1.45,17511,United Kingdom,87.0
539004,21870,I CAN ONLY PLEASE ONE PERSON MUG,24,2010-12-15 12:43:00,1.25,13426,United Kingdom,30.0
539249,20685,DOORMAT RED RETROSPOT,4,2010-12-16 13:43:00,7.95,14709,United Kingdom,31.8
539256,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-12-16 14:27:00,1.25,15601,United Kingdom,15.0
539275,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,36,2010-12-16 15:34:00,0.85,13408,United Kingdom,30.599999999999998
539305,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-12-16 17:37:00,8.5,14334,United Kingdom,17.0
539307,22702,BLACK AND WHITE CAT BOWL,48,2010-12-16 17:43:00,0.65,13694,United Kingdom,31.200000000000003
539353,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-12-17 11:30:00,2.95,12782,Portugal,17.700000000000003
539444,22418,10 COLOUR SPACEBOY PEN,24,2010-12-17 15:52:00,0.85,14146,United Kingdom,20.4
539450,22891,TEA FOR ONE POLKADOT,1,2010-12-17 16:53:00,4.25,15570,United Kingdom,4.25
539452,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2010-12-17 17:06:00,5.55,15856,United Kingdom,66.6
539475,22707,WRAP MONSTER FUN ,25,2010-12-19 14:41:00,0.42,16686,United Kingdom,10.5
539488,22109,FULL ENGLISH BREAKFAST PLATE,12,2010-12-20 09:37:00,3.75,12377,Switzerland,45.0
539637,48184,DOORMAT ENGLISH ROSE ,1,2010-12-20 15:22:00,7.95,14083,United Kingdom,7.95
539728,22514,CHILDS GARDEN SPADE BLUE,6,2010-12-21 14:26:00,2.1,16270,United Kingdom,12.600000000000001
539953,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,2010-12-23 12:03:00,2.95,12748,United Kingdom,5.9
540013,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-01-04 11:30:00,1.25,16255,United Kingdom,2.5
540025,47504K,ENGLISH ROSE GARDEN SECATEURS,24,2011-01-04 13:22:00,0.85,17428,United Kingdom,20.4
540094,22470,HEART OF WICKER LARGE,6,2011-01-04 15:33:00,2.95,14221,United Kingdom,17.700000000000003
540176,20674,GREEN POLKADOT BOWL,72,2011-01-05 12:40:00,1.06,17511,United Kingdom,76.32000000000001
540267,22148,EASTER CRAFT 4 CHICKS ,40,2011-01-06 11:12:00,1.65,12415,Australia,66.0
540267,22077,6 RIBBONS RUSTIC CHARM,144,2011-01-06 11:12:00,1.45,12415,Australia,208.79999999999998
540357,21206,STRAWBERRY HONEYCOMB  GARLAND ,48,2011-01-06 15:14:00,0.65,13093,United Kingdom,31.200000000000003
540361,22364,GLASS JAR DIGESTIVE BISCUITS,24,2011-01-06 15:41:00,2.55,13408,United Kingdom,61.199999999999996
540396,48138,DOORMAT UNION FLAG,20,2011-01-06 18:33:00,6.75,14031,United Kingdom,135.0
540397,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-01-06 18:57:00,1.25,13187,United Kingdom,15.0
540469,20828,GLITTER BUTTERFLY CLIPS,6,2011-01-07 14:04:00,2.55,12484,Spain,15.299999999999999
540481,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-01-07 15:42:00,5.45,16955,United Kingdom,16.35
540502,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-01-09 10:50:00,1.25,13183,United Kingdom,12.5
540528,84741C,CITRUS GARLAND FELT FLOWERS ,4,2011-01-09 13:50:00,1.95,17800,United Kingdom,7.8
540546,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-01-09 15:56:00,1.25,12766,Portugal,15.0
540647,47559B,TEA TIME OVEN GLOVE,3,2011-01-10 14:57:00,1.25,17406,United Kingdom,3.75
540648,22629,SPACEBOY LUNCH BOX ,64,2011-01-10 14:58:00,1.65,15061,United Kingdom,105.6
540648,48187,DOORMAT NEW ENGLAND,20,2011-01-10 14:58:00,6.75,15061,United Kingdom,135.0
540691,22212,FOUR HOOK  WHITE LOVEBIRDS,12,2011-01-11 08:50:00,2.22,17450,United Kingdom,26.64
540915,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-12 12:00:00,2.95,13267,United Kingdom,17.700000000000003
540951,22423,REGENCY CAKESTAND 3 TIER,16,2011-01-12 13:10:00,10.95,13113,United Kingdom,175.2
540953,21916,SET 12 RETRO WHITE CHALK STICKS,2,2011-01-12 13:16:00,0.42,14587,United Kingdom,0.84
540975,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-01-12 14:57:00,3.95,14040,United Kingdom,3.95
540976,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-01-12 15:00:00,0.55,12652,France,13.200000000000001
540979,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-01-12 15:06:00,4.95,15727,United Kingdom,29.700000000000003
541018,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-01-13 12:03:00,7.95,14978,United Kingdom,7.95
541038,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,3,2011-01-13 12:10:00,3.75,16395,United Kingdom,11.25
541038,22228,BUNNY WOODEN PAINTED WITH BIRD ,3,2011-01-13 12:10:00,0.85,16395,United Kingdom,2.55
541110,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,2011-01-13 15:11:00,0.42,15916,United Kingdom,5.04
541115,22350,ILLUSTRATED CAT BOWL ,12,2011-01-13 15:34:00,2.55,12578,Italy,30.599999999999998
541138,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-01-14 10:42:00,0.85,12553,France,10.2
541264,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-01-16 16:10:00,2.95,17064,United Kingdom,2.95
541266,22629,SPACEBOY LUNCH BOX ,4,2011-01-16 16:25:00,1.95,15673,United Kingdom,7.8
541268,22973,CHILDREN'S CIRCUS PARADE MUG,5,2011-01-17 10:52:00,1.65,12872,United Kingdom,8.25
541279,22366,DOORMAT AIRMAIL ,2,2011-01-17 11:55:00,7.95,18223,United Kingdom,15.9
541485,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2011-01-18 13:05:00,3.25,18118,United Kingdom,3.25
541489,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-01-18 13:38:00,0.85,15023,United Kingdom,5.1
541523,22494,EMERGENCY FIRST AID TIN ,1,2011-01-19 10:09:00,1.25,17708,United Kingdom,1.25
541564,84849D,HOT BATHS SOAP HOLDER,4,2011-01-19 11:38:00,1.69,16904,United Kingdom,6.76
541596,21413,PERIWINKLE T-LIGHT HOLDER,4,2011-01-19 16:18:00,1.25,17602,United Kingdom,5.0
541658,20767,BLUE PAISLEY JOURNAL ,2,2011-01-20 12:16:00,2.55,15529,United Kingdom,5.1
541784,21990,MODERN FLORAL STATIONERY SET,2,2011-01-21 12:37:00,2.95,17277,United Kingdom,5.9
541813,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-01-21 15:36:00,1.25,18239,United Kingdom,30.0
541851,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-01-23 14:20:00,2.95,17841,United Kingdom,2.95
541859,22377,BOTTLE BAG RETROSPOT ,1,2011-01-23 15:34:00,2.1,14606,United Kingdom,2.1
541974,22561,WOODEN SCHOOL COLOURING SET,1,2011-01-24 14:16:00,1.65,14541,United Kingdom,1.65
541987,21844,RED RETROSPOT MUG,6,2011-01-24 16:05:00,2.95,14130,United Kingdom,17.700000000000003
541987,22148,EASTER CRAFT 4 CHICKS ,3,2011-01-24 16:05:00,1.95,14130,United Kingdom,5.85
541987,22078,RIBBON REEL LACE DESIGN ,5,2011-01-24 16:05:00,2.1,14130,United Kingdom,10.5
541996,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-01-25 10:20:00,1.65,18075,United Kingdom,19.799999999999997
542100,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,2011-01-25 13:15:00,0.42,15339,United Kingdom,2.1
542192,21889,WOODEN BOX OF DOMINOES,3,2011-01-26 11:27:00,1.25,14049,United Kingdom,3.75
542216,22984,CARD GINGHAM ROSE ,12,2011-01-26 12:29:00,0.42,14911,EIRE,5.04
542231,48194,DOORMAT HEARTS,4,2011-01-26 13:40:00,7.95,16714,United Kingdom,31.8
542371,21883,STARS GIFT TAPE ,12,2011-01-27 13:29:00,0.65,12468,Germany,7.800000000000001
542384,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-01-27 14:31:00,2.1,15827,United Kingdom,25.200000000000003
542390,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-01-27 14:48:00,1.25,16814,United Kingdom,7.5
542401,22561,WOODEN SCHOOL COLOURING SET,1,2011-01-27 15:51:00,1.65,14541,United Kingdom,1.65
542423,22970,LONDON BUS COFFEE MUG,24,2011-01-28 09:09:00,2.55,15057,United Kingdom,61.199999999999996
542428,22536,MAGIC DRAWING SLATE PURDEY,192,2011-01-28 10:00:00,0.42,17404,Sweden,80.64
542586,22037,ROBOT BIRTHDAY CARD,12,2011-01-28 15:45:00,0.42,12377,Switzerland,5.04
542613,22859,EASTER TIN BUNNY BOUQUET,6,2011-01-30 14:36:00,1.65,17431,United Kingdom,9.899999999999999
542613,21035,SET/2 RED RETROSPOT TEA TOWELS ,3,2011-01-30 14:36:00,2.95,17431,United Kingdom,8.850000000000001
542618,22854,CREAM SWEETHEART EGG HOLDER,2,2011-01-30 15:52:00,4.95,14502,United Kingdom,9.9
542629,21915,RED  HARMONICA IN BOX ,36,2011-01-31 09:57:00,1.25,12731,France,45.0
542648,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2011-01-31 11:46:00,0.85,12476,Germany,20.4
542789,22255,FELT TOADSTOOL  SMALL,48,2011-02-01 10:38:00,0.85,17511,United Kingdom,40.8
542881,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-01 12:54:00,12.75,14587,United Kingdom,38.25
542914,22386,JUMBO BAG PINK POLKADOT,5,2011-02-01 16:03:00,1.95,16161,United Kingdom,9.75
542922,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-02 09:06:00,12.75,12682,France,38.25
542923,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-02 09:08:00,3.75,14665,United Kingdom,15.0
543040,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-02-02 17:06:00,2.95,17337,United Kingdom,2.95
543096,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-02-03 11:39:00,2.95,14044,United Kingdom,8.850000000000001
543181,22194,BLACK DINER WALL CLOCK,2,2011-02-04 10:39:00,8.5,12410,Switzerland,17.0
543300,84985A,SET OF 72 GREEN PAPER DOILIES,3,2011-02-07 11:42:00,1.45,13334,United Kingdom,4.35
543342,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-02-07 12:27:00,9.95,17162,United Kingdom,9.95
543391,46000R,POLYESTER FILLER PAD 45x30cm,6,2011-02-08 10:12:00,1.45,14475,United Kingdom,8.7
543463,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,2011-02-08 14:06:00,1.06,15311,United Kingdom,101.76
543565,48138,DOORMAT UNION FLAG,6,2011-02-10 10:40:00,7.95,14431,United Kingdom,47.7
543601,22626,BLACK KITCHEN SCALES,2,2011-02-10 13:27:00,8.5,14560,United Kingdom,17.0
543733,22547,MINI JIGSAW DINOSAUR ,24,2011-02-11 12:16:00,0.42,12395,Belgium,10.08
543996,22885,NUMBER TILE VINTAGE FONT 6 ,8,2011-02-15 10:46:00,1.95,15811,United Kingdom,15.6
544075,79321,CHILLI LIGHTS,72,2011-02-15 14:50:00,4.95,14156,EIRE,356.40000000000003
544304,21363,HOME SMALL WOOD LETTERS,2,2011-02-17 13:47:00,4.95,18125,United Kingdom,9.9
544309,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-02-17 14:17:00,1.65,15785,United Kingdom,13.2
544315,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-02-17 14:42:00,0.85,12748,United Kingdom,1.7
544337,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-02-18 08:34:00,0.85,13425,United Kingdom,10.2
544339,22980,PANTRY SCRUBBING BRUSH,12,2011-02-18 09:04:00,1.65,15228,United Kingdom,19.799999999999997
544355,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-02-18 10:53:00,0.85,12714,France,10.2
544368,22432,WATERING CAN PINK BUNNY,3,2011-02-18 11:27:00,1.95,14057,United Kingdom,5.85
544392,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-18 11:54:00,2.55,14680,United Kingdom,15.299999999999999
544393,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-02-18 11:56:00,1.65,16393,United Kingdom,3.3
544406,22616,PACK OF 12 LONDON TISSUES ,1,2011-02-18 13:26:00,0.29,16726,United Kingdom,0.29
544409,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-02-18 13:32:00,0.85,16265,United Kingdom,20.4
544440,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-02-20 10:28:00,3.39,15465,United Kingdom,81.36
544455,21899,"KEY FOB , GARAGE DESIGN",24,2011-02-20 13:18:00,0.65,13097,United Kingdom,15.600000000000001
544464,22564,ALPHABET STENCIL CRAFT,2,2011-02-20 14:38:00,1.25,17323,United Kingdom,2.5
544476,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-02-21 09:58:00,0.55,14796,United Kingdom,1.1
544585,22891,TEA FOR ONE POLKADOT,3,2011-02-21 14:58:00,4.25,12523,France,12.75
544673,22908,PACK OF 20 NAPKINS RED APPLES,9,2011-02-22 15:46:00,0.85,13421,United Kingdom,7.6499999999999995
544803,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-02-23 14:29:00,1.65,14606,United Kingdom,1.65
544815,22335,HEART DECORATION PAINTED ZINC ,24,2011-02-23 16:37:00,0.65,17171,United Kingdom,15.600000000000001
544887,84988,SET OF 72 PINK HEART PAPER DOILIES,3,2011-02-24 11:54:00,1.45,17364,United Kingdom,4.35
544909,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,2011-02-24 14:32:00,7.95,14298,United Kingdom,63.6
544924,22568,FELTCRAFT CUSHION OWL,4,2011-02-24 17:18:00,3.75,13851,United Kingdom,15.0
544931,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-02-24 18:59:00,7.95,13501,Switzerland,15.9
545043,85008,SET OF 3 CONEY ISLAND OVAL BOXES,1,2011-02-27 11:05:00,4.95,16407,United Kingdom,4.95
545074,21181,PLEASE ONE PERSON METAL SIGN,48,2011-02-28 09:28:00,1.85,17655,United Kingdom,88.80000000000001
545085,21557,SET OF 6 FUNKY BEAKERS,2,2011-02-28 11:19:00,2.95,15039,United Kingdom,5.9
545158,22655,VINTAGE RED KITCHEN CABINET,1,2011-02-28 13:28:00,125.0,15874,United Kingdom,125.0
545186,84659A,WHITE TRAVEL ALARM CLOCK,2,2011-02-28 15:05:00,2.55,17841,United Kingdom,5.1
545188,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-02-28 15:19:00,3.75,14056,United Kingdom,3.75
545225,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,2011-03-01 09:22:00,2.95,12971,United Kingdom,35.400000000000006
545276,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,6,2011-03-01 11:30:00,3.75,12933,United Kingdom,22.5
545334,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",5,2011-03-01 16:34:00,0.85,15750,United Kingdom,4.25
545400,22281,EASTER TREE YELLOW BIRDS,4,2011-03-02 12:03:00,5.95,17048,United Kingdom,23.8
545425,22470,HEART OF WICKER LARGE,3,2011-03-02 14:39:00,2.95,16792,United Kingdom,8.850000000000001
545447,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-03-02 16:34:00,2.1,17426,United Kingdom,12.600000000000001
545460,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-03-02 17:33:00,2.55,13230,United Kingdom,2.55
545469,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-03-03 10:09:00,7.95,17646,United Kingdom,15.9
545533,85206A,CREAM FELT EASTER EGG BASKET,6,2011-03-03 14:04:00,1.65,12524,Germany,9.899999999999999
545580,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-03-04 08:43:00,0.55,13931,United Kingdom,13.200000000000001
545658,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-03-04 14:13:00,1.65,14670,United Kingdom,1.65
545664,21756,BATH BUILDING BLOCK WORD,3,2011-03-04 15:15:00,5.95,12584,Italy,17.85
545853,22863,SOAP DISH BROCANTE,4,2011-03-07 13:50:00,2.95,16517,United Kingdom,11.8
545872,21874,GIN AND TONIC MUG,6,2011-03-07 14:51:00,1.25,15752,United Kingdom,7.5
546038,22427,ENAMEL FLOWER JUG CREAM,12,2011-03-09 10:19:00,5.45,15071,United Kingdom,65.4
546158,21889,WOODEN BOX OF DOMINOES,12,2011-03-10 09:30:00,1.25,13899,United Kingdom,15.0
546215,35095A,BLUE VICTORIAN FABRIC OVAL BOX,6,2011-03-10 11:52:00,0.42,14713,United Kingdom,2.52
546220,85099B,JUMBO BAG RED RETROSPOT,4,2011-03-10 12:16:00,1.95,16745,United Kingdom,7.8
546252,22692,DOORMAT WELCOME TO OUR HOME,2,2011-03-10 14:42:00,7.95,14930,Channel Islands,15.9
546310,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-03-10 16:26:00,0.85,15291,United Kingdom,10.2
546411,85099B,JUMBO BAG RED RETROSPOT,100,2011-03-11 16:43:00,1.95,12939,United Kingdom,195.0
546423,84970S,HANGING HEART ZINC T-LIGHT HOLDER,3,2011-03-13 12:39:00,0.85,14502,United Kingdom,2.55
546429,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-03-13 15:25:00,2.1,17611,United Kingdom,2.1
546502,20767,BLUE PAISLEY JOURNAL ,1,2011-03-14 11:46:00,2.55,16005,United Kingdom,2.55
546534,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-03-14 13:56:00,4.65,16150,United Kingdom,18.6
546540,20719,WOODLAND CHARLOTTE BAG,20,2011-03-14 15:05:00,0.72,15061,United Kingdom,14.399999999999999
546660,22191,IVORY DINER WALL CLOCK,6,2011-03-15 14:32:00,8.5,14156,EIRE,51.0
546732,21662,VINTAGE GLASS COFFEE CADDY,1,2011-03-16 11:41:00,5.95,14606,United Kingdom,5.95
546760,22728,ALARM CLOCK BAKELIKE PINK,4,2011-03-16 14:00:00,3.75,12597,Spain,15.0
546860,22087,PAPER BUNTING WHITE LACE,6,2011-03-17 14:47:00,2.95,18198,United Kingdom,17.700000000000003
546875,20749,ASSORTED COLOUR MINI CASES,2,2011-03-17 16:38:00,7.95,12514,Italy,15.9
546898,22508,DOORSTOP RETROSPOT HEART,1,2011-03-17 18:27:00,3.75,17961,United Kingdom,3.75
546995,85160B,BLACK BIRD GARDEN DESIGN MUG,6,2011-03-18 13:25:00,0.39,14041,United Kingdom,2.34
547005,20675,BLUE POLKADOT BOWL,8,2011-03-18 14:20:00,1.25,12474,Germany,10.0
547028,22804,CANDLEHOLDER PINK HANGING HEART,4,2011-03-20 10:13:00,2.95,13593,United Kingdom,11.8
547055,84459B,YELLOW METAL CHICKEN HEART ,1,2011-03-20 12:14:00,1.49,16444,United Kingdom,1.49
547063,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-03-20 13:33:00,1.95,14769,United Kingdom,3.9
547069,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-03-20 13:52:00,1.25,16710,United Kingdom,2.5
547194,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",3,2011-03-21 12:42:00,4.95,12637,France,14.850000000000001
547253,21055,TOOL BOX SOFT TOY ,1,2011-03-22 10:44:00,8.95,13869,United Kingdom,8.95
547327,22502,PICNIC BASKET WICKER SMALL,4,2011-03-22 11:28:00,5.95,12681,France,23.8
547358,22294,HEART FILIGREE DOVE  SMALL,4,2011-03-22 12:25:00,1.25,15998,United Kingdom,5.0
547358,22898,CHILDRENS APRON APPLES DESIGN,1,2011-03-22 12:25:00,1.95,15998,United Kingdom,1.95
547359,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2011-03-22 12:27:00,0.65,15719,United Kingdom,1.3
547405,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-23 08:22:00,1.65,17705,United Kingdom,16.5
547498,22189,CREAM HEART CARD HOLDER,1,2011-03-23 12:24:00,3.95,15021,United Kingdom,3.95
547514,22555,PLASTERS IN TIN STRONGMAN,12,2011-03-23 14:00:00,1.65,17486,United Kingdom,19.799999999999997
547555,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-03-23 16:35:00,4.95,14075,United Kingdom,19.8
547565,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-03-24 09:21:00,3.75,13035,United Kingdom,15.0
547664,22995,TRAVEL CARD WALLET SUKI,5,2011-03-24 13:16:00,0.42,13069,United Kingdom,2.1
547712,22193,RED DINER WALL CLOCK,1,2011-03-24 19:31:00,8.5,16905,United Kingdom,8.5
547850,22293,HANGING CHICK GREEN DECORATION,2,2011-03-27 12:06:00,1.45,14472,United Kingdom,2.9
547860,22189,CREAM HEART CARD HOLDER,4,2011-03-27 12:21:00,3.95,17625,United Kingdom,15.8
547902,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-03-28 11:58:00,4.95,17765,United Kingdom,4.95
547918,20725,LUNCH BAG RED RETROSPOT,10,2011-03-28 12:49:00,1.65,15249,United Kingdom,16.5
547971,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-28 16:37:00,1.95,17917,United Kingdom,1.95
547986,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-03-29 08:46:00,1.95,18177,United Kingdom,19.5
548169,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,10,2011-03-29 13:48:00,2.55,14680,United Kingdom,25.5
548202,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-29 16:36:00,0.55,16980,United Kingdom,13.200000000000001
548260,22659,LUNCH BOX I LOVE LONDON,1,2011-03-30 11:18:00,1.95,15373,United Kingdom,1.95
548308,22518,CHILDS GARDEN BRUSH BLUE,1,2011-03-30 12:00:00,2.1,17220,United Kingdom,2.1
548312,22668,PINK BABY BUNTING,1,2011-03-30 12:12:00,2.95,16059,United Kingdom,2.95
548400,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,3,2011-03-30 17:33:00,1.25,17400,United Kingdom,3.75
548533,21535,RED RETROSPOT SMALL MILK JUG,6,2011-03-31 17:17:00,2.55,13883,United Kingdom,15.299999999999999
548701,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-04-03 11:36:00,0.85,17629,United Kingdom,2.55
548728,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-04-04 09:55:00,2.55,13198,United Kingdom,15.299999999999999
548744,22502,PICNIC BASKET WICKER SMALL,4,2011-04-04 12:07:00,5.95,17725,United Kingdom,23.8
549047,21250,SET OF SKULL WALL STICKERS,4,2011-04-06 10:07:00,2.95,17783,United Kingdom,11.8
549257,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-04-07 12:29:00,2.55,14465,United Kingdom,2.55
549304,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-04-08 08:39:00,4.25,16133,United Kingdom,102.0
549425,22990,COTTON APRON PANTRY DESIGN,1,2011-04-08 11:54:00,4.95,14030,United Kingdom,4.95
549563,23178,JAM CLOCK MAGNET,1,2011-04-10 14:02:00,2.89,14030,United Kingdom,2.89
549687,20685,DOORMAT RED RETROSPOT,2,2011-04-11 13:29:00,7.95,12363,Unspecified,15.9
549735,21934,SKULL SHOULDER BAG,20,2011-04-12 08:42:00,1.65,13824,United Kingdom,33.0
549740,22431,WATERING CAN BLUE ELEPHANT,48,2011-04-12 09:49:00,1.65,15981,United Kingdom,79.19999999999999
549746,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-04-12 10:38:00,0.72,15251,United Kingdom,69.12
549749,20725,LUNCH BAG RED RETROSPOT,10,2011-04-12 10:45:00,1.65,12928,United Kingdom,16.5
549914,22894,TABLECLOTH RED APPLES DESIGN ,4,2011-04-13 09:32:00,9.95,14931,Channel Islands,39.8
549915,22873,NUMBER TILE COTTAGE GARDEN 5,8,2011-04-13 09:32:00,1.95,18231,United Kingdom,15.6
549995,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-04-14 08:32:00,0.29,16131,United Kingdom,6.959999999999999
550052,47566B,TEA TIME PARTY BUNTING,8,2011-04-14 12:00:00,4.95,17068,United Kingdom,39.6
